task,row,col,x,y_coord,label,mean_ndvi
fvc_ndvi,236,3645,120.49552063537202,51.21744592407452,4,7917.6665
fvc_ndvi,236,3765,121.57349897631545,51.21744592407452,4,7441.6665
fvc_ndvi,236,3868,122.49876371895854,51.21744592407452,4,7339.0
fvc_ndvi,236,3907,122.84910667976516,51.21744592407452,4,7749.6665
fvc_ndvi,237,1152,98.10052060227234,51.20846277123332,3,6094.0
fvc_ndvi,237,1257,99.04375165059784,51.20846277123332,3,5900.3335
fvc_ndvi,237,1465,100.91224744156645,51.20846277123332,4,6850.0
fvc_ndvi,237,1596,102.08904046376301,51.20846277123332,3,6202.6665
fvc_ndvi,237,3568,119.80381786659999,51.20846277123332,4,8033.6665
fvc_ndvi,237,3814,122.013673465534,51.20846277123332,4,7486.3335
fvc_ndvi,237,3905,122.83114037408276,51.20846277123332,4,7749.6665
fvc_ndvi,238,3619,120.26195866150094,51.199479618392125,4,7934.6665
fvc_ndvi,238,3667,120.69314999787831,51.199479618392125,4,7814.0
fvc_ndvi,238,4140,124.94218129176365,51.199479618392125,4,7920.0
fvc_ndvi,239,1247,98.95392012218589,51.190496465550936,3,5689.3335
fvc_ndvi,239,1318,99.59172397391075,51.190496465550936,3,6208.6665
fvc_ndvi,239,3644,120.48653748253082,51.190496465550936,4,7904.3335
fvc_ndvi,239,4086,124.4570910383391,51.190496465550936,4,7999.6665
fvc_ndvi,239,4201,125.49015361507655,51.190496465550936,4,7813.0
fvc_ndvi,240,1507,101.28953986089664,51.18151331270974,4,6854.6665
fvc_ndvi,240,3878,122.5885952473705,51.18151331270974,4,7354.0
fvc_ndvi,240,3931,123.06470234795384,51.18151331270974,4,7897.3335
fvc_ndvi,241,1225,98.75629075967959,51.17253015986854,3,5674.3335
fvc_ndvi,241,1474,100.9930958171372,51.17253015986854,3,6450.6665
fvc_ndvi,241,3771,121.62739789336261,51.17253015986854,4,7368.0
fvc_ndvi,241,3881,122.61554470589408,51.17253015986854,4,7660.6665
fvc_ndvi,242,1330,99.69952180800509,51.16354700702735,4,6516.0
fvc_ndvi,242,3683,120.83688044333744,51.16354700702735,4,7751.3335
fvc_ndvi,242,3922,122.98385397238309,51.16354700702735,4,7881.6665
fvc_ndvi,242,4079,124.39420896845074,51.16354700702735,4,8251.0
fvc_ndvi,243,1517,101.3793713893086,51.15456385418615,4,6666.0
fvc_ndvi,243,1597,102.09802361660421,51.15456385418615,3,6220.3335
fvc_ndvi,244,1561,101.77463011432118,51.145580701344954,3,6406.0
fvc_ndvi,244,3683,120.83688044333744,51.145580701344954,4,7755.6665
fvc_ndvi,244,3918,122.9479213610183,51.145580701344954,4,7855.3335
fvc_ndvi,245,1413,100.4451234938243,51.13659754850376,1,2032.0
fvc_ndvi,245,3876,122.57062894168811,51.13659754850376,4,7555.0
fvc_ndvi,246,1427,100.57088763360103,51.12761439566257,0,673.0
fvc_ndvi,246,1448,100.75953384326613,51.12761439566257,4,6770.6665
fvc_ndvi,246,1510,101.31648931942023,51.12761439566257,4,6604.6665
fvc_ndvi,246,3781,121.71722942177456,51.12761439566257,4,7458.3335
fvc_ndvi,246,3859,122.41791534338779,51.12761439566257,4,7304.0
fvc_ndvi,247,1173,98.28916681193743,51.11863124282137,4,6651.3335
fvc_ndvi,247,1185,98.39696464603179,51.11863124282137,3,6207.6665
fvc_ndvi,247,3993,123.62165782410796,51.11863124282137,4,8072.3335
fvc_ndvi,248,1255,99.02578534491545,51.109648089980176,3,6305.6665
fvc_ndvi,248,1326,99.66358919664032,51.109648089980176,3,6404.6665
fvc_ndvi,248,1551,101.68479858590923,51.109648089980176,4,6833.3335
fvc_ndvi,248,3634,120.39670595411886,51.109648089980176,4,7930.3335
fvc_ndvi,248,3949,123.22639909909536,51.109648089980176,4,7890.0
fvc_ndvi,249,1228,98.78324021820318,51.10066493713898,3,5360.0
fvc_ndvi,249,1491,101.14580941543753,51.10066493713898,4,6629.6665
fvc_ndvi,249,1582,101.96327632398629,51.10066493713898,3,5866.6665
fvc_ndvi,249,4160,125.12184434858756,51.10066493713898,4,7955.6665
