task,row,col,x,y_coord,label,confidence,dem,slope,aspect,twi_proxy,2012_ndvi_point,2013_ndvi_point,2014_ndvi_point,ndvi_time_mean,ndvi_time_min,ndvi_time_max,ndvi_time_std,ndvi_time_range
subtype,731,533,92.53994899357251,46.77078526768289,3,0.99983984,2588.0,4.875815,139.7783,2.46151,2882.0,2108.0,1866.0,2285.3333,1866.0,2882.0,433.32,1016.0
subtype,731,1025,96.95966019144055,46.77078526768289,3,0.99975,2078.0,4.0611935,6.3634944,2.6450593,3848.0,3431.0,3251.0,3510.0,3251.0,3848.0,250.04399,597.0
subtype,731,1026,96.96864334428174,46.77078526768289,3,0.99975,2062.0,2.5612674,328.1456,3.107036,3848.0,3431.0,3251.0,3510.0,3251.0,3848.0,250.04399,597.0
subtype,731,1028,96.98660964996414,46.77078526768289,3,0.9979412,2055.0,3.5892537,321.15054,2.7689574,3848.0,3431.0,3251.0,3510.0,3251.0,3848.0,250.04399,597.0
subtype,731,1908,104.89178415021593,46.77078526768289,0,0.9749244,1417.0,3.6156206,265.0722,2.7616189,5555.0,5482.0,5147.0,5394.6665,5147.0,5555.0,177.64445,408.0
subtype,731,2027,105.96077933831816,46.77078526768289,0,0.9979762,1287.0,0.5477166,55.403965,4.6500893,4731.0,4302.0,4623.0,4552.0,4302.0,4731.0,182.1922,429.0
subtype,731,2063,106.28417284060119,46.77078526768289,0,0.974101,1454.0,3.5140154,243.77147,2.7901964,4713.0,4184.0,3648.0,4181.6665,3648.0,4713.0,434.78754,1065.0
subtype,731,2153,107.09265659630876,46.77078526768289,0,0.9886744,1393.0,4.063002,85.61747,2.6446126,4421.0,4679.0,4194.0,4431.3335,4194.0,4679.0,198.1352,485.0
subtype,731,2658,111.62914878111233,46.77078526768289,0,1.0,1205.0,2.2220569,348.2987,3.2492664,6437.0,6689.0,5825.0,6317.0,5825.0,6689.0,362.78918,864.0
subtype,731,3037,115.03376370792532,46.77078526768289,0,1.0,910.0,1.0361103,154.2071,4.012589,6098.0,5723.0,5467.0,5762.6665,5467.0,6098.0,259.12717,631.0
subtype,731,3686,120.86382990186101,46.77078526768289,0,1.0,726.0,2.8295898,331.46823,3.0072615,7379.0,7651.0,7702.0,7577.3335,7379.0,7702.0,141.77995,323.0
subtype,732,393,91.28230759580518,46.76180211484169,3,0.9980995,2125.0,31.47226,69.76819,0.4908008,2942.0,2611.0,2716.0,2756.3333,2611.0,2942.0,138.10704,331.0
subtype,732,396,91.30925705432875,46.76180211484169,3,0.99048245,1968.0,21.06844,281.37665,0.95389867,3661.0,3194.0,3268.0,3374.3333,3194.0,3661.0,204.94281,467.0
subtype,732,504,92.27943756117784,46.76180211484169,3,1.0,2604.0,7.234289,262.6297,2.064053,3122.0,2601.0,2528.0,2750.3333,2528.0,3122.0,264.4924,594.0
subtype,732,505,92.28842071401904,46.76180211484169,3,1.0,2587.0,1.2972249,135.9798,3.7877846,3122.0,2601.0,2528.0,2750.3333,2528.0,3122.0,264.4924,594.0
subtype,732,512,92.3513027839074,46.76180211484169,3,1.0,2781.0,21.39638,126.56088,0.936943,2775.0,2290.0,2528.0,2531.0,2290.0,2775.0,198.0118,485.0
subtype,732,523,92.45011746516056,46.76180211484169,3,1.0,2801.0,20.53596,340.3629,0.98189336,2376.0,2219.0,2037.0,2210.6667,2037.0,2376.0,138.52156,339.0
subtype,732,530,92.51299953504892,46.76180211484169,3,0.999959,2709.0,17.514177,341.0874,1.153369,2882.0,2108.0,1866.0,2285.3333,1866.0,2882.0,433.32,1016.0
subtype,732,711,94.13895019930526,46.76180211484169,1,0.98678607,1771.0,2.3797162,229.2277,3.1806464,2910.0,1957.0,1950.0,2272.3333,1950.0,2910.0,450.9075,960.0
subtype,732,1024,96.95067703859935,46.76180211484169,3,0.99736416,2004.0,1.91894,13.58198,3.3960502,3848.0,3431.0,3251.0,3510.0,3251.0,3848.0,250.04399,597.0
subtype,732,1027,96.97762649712294,46.76180211484169,3,0.99870586,2041.0,0.768133,324.06622,4.311885,3848.0,3431.0,3251.0,3510.0,3251.0,3848.0,250.04399,597.0
subtype,732,1969,105.43975647352883,46.76180211484169,0,0.9948512,1589.0,3.7199361,284.50443,2.7330985,4413.0,4142.0,4205.0,4253.3335,4142.0,4413.0,115.79388,271.0
subtype,732,2460,109.85048451855569,46.76180211484169,0,0.99833333,1272.0,2.593121,224.0202,3.0946596,5919.0,5303.0,4380.0,5200.6665,4380.0,5919.0,632.44727,1539.0
subtype,732,2654,111.59321616974756,46.76180211484169,0,0.985391,1174.0,0.9536524,70.96898,4.0955305,6591.0,6739.0,5825.0,6385.0,5825.0,6739.0,400.56296,914.0
subtype,732,2673,111.76389607373027,46.76180211484169,0,0.99833333,1234.0,4.958435,313.488,2.4446244,6128.0,6433.0,5503.0,6021.3335,5503.0,6433.0,387.0903,930.0
subtype,732,2892,113.73120654595202,46.76180211484169,0,1.0,928.0,2.3797162,49.227703,3.1806464,6411.0,6283.0,5556.0,6083.3335,5556.0,6411.0,376.52475,855.0
subtype,732,3010,114.79121858121306,46.76180211484169,0,1.0,823.0,1.0952094,124.6005,3.9571073,5828.0,5658.0,5048.0,5511.3335,5048.0,5828.0,334.89633,780.0
subtype,733,537,92.57588160493728,46.7528189620005,3,0.9996667,2494.0,6.3991046,29.406565,2.18789,3441.0,2289.0,2420.0,2716.6667,2289.0,3441.0,514.9656,1152.0
subtype,733,544,92.63876367482565,46.7528189620005,3,0.99953127,2218.0,2.0291736,242.63905,3.3401518,3376.0,2415.0,2710.0,2833.6667,2415.0,3376.0,401.95383,961.0
subtype,733,1814,104.04736778314357,46.7528189620005,0,0.9762144,1677.0,5.282524,249.37599,2.380973,4426.0,5283.0,4715.0,4808.0,4426.0,5283.0,355.9953,857.0
subtype,733,2689,111.90762651918939,46.7528189620005,0,1.0,1173.0,1.3228867,340.0831,3.7681897,5779.0,6313.0,5002.0,5698.0,5002.0,6313.0,538.2695,1311.0
subtype,733,2835,113.21916683400389,46.7528189620005,0,1.0,1072.0,1.3228867,340.0831,3.7681897,6757.0,6158.0,5332.0,6082.3335,5332.0,6757.0,584.20905,1425.0
subtype,733,3182,116.33632086989863,46.7528189620005,0,1.0,742.0,0.95351034,289.03397,4.0956798,6131.0,5200.0,4901.0,5410.6665,4901.0,6131.0,523.77496,1230.0
subtype,734,396,91.30925705432875,46.7438358091593,3,0.9970439,2101.0,27.44052,30.998915,0.6553711,2979.0,2562.0,2723.0,2754.6667,2562.0,2979.0,171.70583,417.0
subtype,734,451,91.8033304605945,46.7438358091593,3,0.99772674,3390.0,33.55912,3.3987017,0.41042015,3592.0,3651.0,3443.0,3562.0,3443.0,3651.0,87.52523,208.0
subtype,734,553,92.7196120503964,46.7438358091593,3,0.98845196,2082.0,2.4373233,292.4924,3.1566997,2956.0,2975.0,2553.0,2828.0,2553.0,2975.0,194.60901,422.0
subtype,734,564,92.81842673164955,46.7438358091593,3,0.9800426,2006.0,2.0713475,334.21835,3.3195643,3303.0,2714.0,2701.0,2906.0,2701.0,3303.0,280.77155,602.0
subtype,734,943,96.22304165846253,46.7438358091593,3,0.9807889,2082.0,7.9884825,237.21481,1.9637097,3566.0,2165.0,2611.0,2780.6667,2165.0,3566.0,584.403,1401.0
subtype,734,1952,105.28704287522851,46.7438358091593,0,0.9948512,1485.0,0.54753107,235.39056,4.650428,4712.0,4968.0,4650.0,4776.6665,4650.0,4968.0,137.64043,318.0
subtype,734,2279,108.22453385429935,46.7438358091593,0,0.9979762,1306.0,0.9329047,180.0,4.1175294,6437.0,5173.0,4874.0,5494.6665,4874.0,6437.0,677.41876,1563.0
subtype,735,566,92.83639303733194,46.734852656318104,3,0.97998667,2006.0,1.9059255,70.960144,3.4028602,3303.0,2714.0,2701.0,2906.0,2701.0,3303.0,280.77155,602.0
subtype,735,1818,104.08330039450836,46.734852656318104,0,0.9925178,1678.0,0.7680008,215.92015,4.312057,4437.0,5383.0,4310.0,4710.0,4310.0,5383.0,478.69894,1073.0
subtype,735,1965,105.40382386216405,46.734852656318104,0,0.9925178,1531.0,3.1052334,334.22208,2.9141397,4436.0,4191.0,4128.0,4251.6665,4128.0,4436.0,132.85664,308.0
subtype,735,3038,115.04274686076653,46.734852656318104,0,1.0,907.0,4.740335,10.933575,2.4898217,5489.0,5878.0,5214.0,5527.0,5214.0,5878.0,272.40533,664.0
subtype,736,520,92.42316800663697,46.725869503476915,3,0.9947605,2655.0,18.026316,302.2583,1.1226124,3796.0,2713.0,3239.0,3249.3333,2713.0,3796.0,442.19327,1083.0
subtype,736,526,92.47706692368413,46.725869503476915,3,0.9970198,2692.0,11.900767,68.86435,1.557092,3796.0,2466.0,3029.0,3097.0,2466.0,3796.0,545.0951,1330.0
subtype,736,555,92.7375783560788,46.725869503476915,3,0.98536015,2112.0,15.711093,228.99956,1.2683433,2956.0,2975.0,2553.0,2828.0,2553.0,2975.0,194.60901,422.0
subtype,736,572,92.89029195437912,46.725869503476915,3,0.9838125,2048.0,12.109692,252.32748,1.5391688,3747.0,2714.0,2701.0,3054.0,2701.0,3747.0,490.05374,1046.0
subtype,736,955,96.33083949255689,46.725869503476915,1,0.9598936,1854.0,2.3355293,254.56354,3.1994097,3954.0,2510.0,2881.0,3115.0,2510.0,3954.0,612.2913,1444.0
subtype,736,2464,109.88641712992046,46.725869503476915,0,0.9979762,1285.0,3.285051,253.51892,2.8577306,5388.0,5300.0,4210.0,4966.0,4210.0,5388.0,535.77856,1178.0
subtype,736,2619,111.27880582030572,46.725869503476915,0,1.0,1172.0,1.83624,227.37244,3.4401333,6316.0,6701.0,5438.0,6151.6665,5438.0,6701.0,528.5492,1263.0
subtype,736,2698,111.98847489476015,46.725869503476915,0,1.0,1132.0,2.5714736,241.08983,3.1030538,5869.0,6063.0,4561.0,5497.6665,4561.0,6063.0,667.0419,1502.0
subtype,736,3526,119.42652544726978,46.725869503476915,0,1.0,1045.0,4.137035,154.22581,2.626494,7502.0,7881.0,7475.0,7619.3335,7475.0,7881.0,185.35431,406.0
subtype,737,531,92.52198268789012,46.71688635063572,3,0.99601525,2556.0,13.362763,226.72554,1.4373859,3457.0,2466.0,2193.0,2705.3333,2193.0,3457.0,543.068,1264.0
subtype,737,544,92.63876367482565,46.71688635063572,3,0.9983309,2255.0,3.9185126,293.34146,2.6809394,3203.0,1633.0,3009.0,2615.0,1633.0,3203.0,698.881,1570.0
subtype,737,548,92.67469628619043,46.71688635063572,3,0.9974145,2193.0,1.5355498,215.91109,3.6190617,2956.0,1898.0,2553.0,2469.0,1898.0,2956.0,435.9916,1058.0
subtype,737,572,92.89029195437912,46.71688635063572,3,0.99082965,2176.0,16.671259,231.9568,1.2057455,3747.0,2714.0,2701.0,3054.0,2701.0,3747.0,490.05374,1046.0
subtype,737,945,96.24100796414493,46.71688635063572,3,0.9997744,2079.0,3.6731257,338.44577,2.7457972,3566.0,2165.0,2611.0,2780.6667,2165.0,3566.0,584.403,1401.0
subtype,737,2170,107.24537019460908,46.71688635063572,0,0.9979762,1408.0,1.2437875,0.0,3.8298626,5072.0,5096.0,3917.0,4695.0,3917.0,5096.0,550.2163,1179.0
subtype,737,2674,111.77287922657146,46.71688635063572,0,0.99925137,1195.0,3.165088,95.63312,2.8950102,5646.0,6390.0,4953.0,5663.0,4953.0,6390.0,586.77594,1437.0
subtype,737,3038,115.04274686076653,46.71688635063572,0,1.0,918.0,3.5878465,321.17853,2.7693505,5489.0,5878.0,5214.0,5527.0,5214.0,5878.0,272.40533,664.0
subtype,738,529,92.50401638220772,46.70790319779452,3,0.99973685,2716.0,10.067361,336.5183,1.7285568,3457.0,2466.0,2193.0,2705.3333,2193.0,3457.0,543.068,1264.0
subtype,738,545,92.64774682766685,46.70790319779452,3,0.9996667,2252.0,7.4753413,173.11906,2.0309129,3203.0,1633.0,3009.0,2615.0,1633.0,3203.0,698.881,1570.0
subtype,738,546,92.65672998050805,46.70790319779452,3,0.9960861,2250.0,1.8359094,227.36293,3.4403136,2956.0,1898.0,2553.0,2469.0,1898.0,2956.0,435.9916,1058.0
subtype,738,554,92.7285952032376,46.70790319779452,3,0.99121916,2122.0,3.1645672,275.63406,2.895175,2956.0,2975.0,2553.0,2828.0,2553.0,2975.0,194.60901,422.0
subtype,738,568,92.85435934301434,46.70790319779452,3,0.9871025,2026.0,1.3861264,102.96286,3.7214775,3747.0,2714.0,2701.0,3054.0,2701.0,3747.0,490.05374,1046.0
subtype,738,729,94.30064695044676,46.70790319779452,1,0.97641945,1633.0,2.8233657,219.6074,3.0094671,1995.0,1940.0,2332.0,2089.0,1940.0,2332.0,173.28781,392.0
subtype,738,945,96.24100796414493,46.70790319779452,3,0.9997744,2091.0,7.3828635,33.090206,2.0435016,3566.0,2165.0,2611.0,2780.6667,2165.0,3566.0,584.403,1401.0
subtype,738,947,96.25897426982732,46.70790319779452,3,0.995584,1992.0,5.69847,289.04868,2.3047142,3747.0,2057.0,2773.0,2859.0,2057.0,3747.0,692.6144,1690.0
subtype,738,1036,97.0584748726937,46.70790319779452,3,0.99913573,2050.0,2.7706323,77.03714,3.0283508,3840.0,3155.0,2909.0,3301.3333,2909.0,3840.0,393.9123,931.0
subtype,738,1955,105.3139923337521,46.70790319779452,0,0.9925178,1560.0,4.088582,213.35414,2.6383154,4436.0,4731.0,4445.0,4537.3335,4436.0,4731.0,136.9923,295.0
subtype,738,2425,109.53607416911385,46.70790319779452,0,0.9996154,1191.0,0.3109927,0.0,5.2160187,4898.0,4817.0,4021.0,4578.6665,4021.0,4898.0,395.714,877.0
subtype,738,2716,112.15017164590165,46.70790319779452,0,0.99766666,1117.0,4.4943113,270.0,2.5433478,5990.0,5935.0,4427.0,5450.6665,4427.0,5990.0,724.1898,1563.0
subtype,738,3657,120.60331846946636,46.70790319779452,0,1.0,791.0,12.257492,2.0733554,1.5266641,7502.0,7844.0,7969.0,7771.6665,7502.0,7969.0,197.39357,467.0
subtype,738,3773,121.645364199045,46.70790319779452,0,1.0,515.0,8.2308655,205.76672,1.9334166,7480.0,7462.0,7440.0,7460.6665,7440.0,7480.0,16.357124,40.0
subtype,739,468,91.95604405889482,46.698920044953326,3,0.9951803,3681.0,18.763393,216.97574,1.0796454,3876.0,3742.0,4026.0,3881.3333,3742.0,4026.0,116.00384,284.0
subtype,739,948,96.26795742266852,46.698920044953326,3,0.9965113,2009.0,3.667727,227.35817,2.747272,2668.0,2279.0,2518.0,2488.3333,2279.0,2668.0,160.18808,389.0
subtype,739,959,96.36677210392166,46.698920044953326,3,0.99191076,2111.0,19.12747,226.47864,1.058952,2572.0,2445.0,2407.0,2474.6667,2407.0,2572.0,70.55179,165.0
subtype,739,1043,97.12135694258207,46.698920044953326,3,0.98853654,2007.0,4.050088,62.61568,2.647807,3676.0,3477.0,3057.0,3403.3333,3057.0,3676.0,258.01852,619.0
subtype,739,1940,105.17924504113418,46.698920044953326,0,0.9925178,1457.0,1.9188168,193.56674,3.3961143,5235.0,4677.0,4484.0,4798.6665,4484.0,5235.0,318.4361,751.0
subtype,739,2105,106.66146525993139,46.698920044953326,0,0.96973205,1453.0,1.0358492,25.762985,4.012841,4570.0,4560.0,4013.0,4381.0,4013.0,4570.0,260.2473,557.0
subtype,739,2306,108.46707898101162,46.698920044953326,0,0.9979762,1329.0,0.45027098,270.0,4.845985,5910.0,5658.0,4407.0,5325.0,4407.0,5910.0,657.226,1503.0
subtype,739,2825,113.12933530559194,46.698920044953326,0,0.9988095,986.0,0.3109927,0.0,5.2160187,6596.0,5557.0,5194.0,5782.3335,5194.0,6596.0,594.1281,1402.0
subtype,739,2979,114.512740843136,46.698920044953326,0,1.0,870.0,0.621967,180.0,4.522964,5566.0,5390.0,5215.0,5390.3335,5215.0,5566.0,143.29533,351.0
subtype,739,3598,120.07331245183585,46.698920044953326,0,1.0,1209.0,13.759519,335.34113,1.4070052,7888.0,8016.0,8233.0,8045.6665,7888.0,8233.0,142.39929,345.0
subtype,740,468,91.95604405889482,46.68993689211213,3,1.0,3804.0,24.02916,244.0055,0.80779594,3876.0,3742.0,4026.0,3881.3333,3742.0,4026.0,116.00384,284.0
subtype,740,579,92.95317402426748,46.68993689211213,3,1.0,2182.0,29.863758,220.0296,0.55480343,3315.0,2649.0,3513.0,3159.0,2649.0,3513.0,369.57272,864.0
subtype,740,774,94.70488882830055,46.68993689211213,1,0.97932893,1360.0,1.0358167,154.24075,4.0128727,2260.0,1932.0,1855.0,2015.6666,1855.0,2260.0,175.60625,405.0
subtype,740,1045,97.13932324826446,46.68993689211213,3,0.995435,2035.0,6.238241,45.95816,2.213557,3676.0,3477.0,3057.0,3403.3333,3057.0,3676.0,258.01852,619.0
subtype,740,1076,97.4178009863415,46.68993689211213,1,0.9598181,1927.0,2.2219203,11.684264,3.249328,4610.0,3839.0,4622.0,4357.0,3839.0,4622.0,366.3141,783.0
subtype,740,1722,103.22091772175361,46.68993689211213,0,0.9852422,1734.0,2.6992335,270.0,3.0544977,4794.0,4863.0,4699.0,4785.3335,4699.0,4863.0,67.2326,164.0
subtype,740,1828,104.1731319229203,46.68993689211213,0,0.9790751,1782.0,7.2706337,80.20186,2.0589879,3691.0,5122.0,3894.0,4235.6665,3691.0,5122.0,632.18787,1431.0
subtype,740,1889,104.72110424623321,46.68993689211213,0,0.9948512,1512.0,0.54716086,124.636185,4.6511045,4957.0,4891.0,5377.0,5075.0,4891.0,5377.0,215.2394,486.0
subtype,740,1896,104.78398631612158,46.68993689211213,0,0.9884901,1583.0,4.5970716,144.1025,2.5206459,4847.0,4580.0,5013.0,4813.3335,4580.0,5013.0,178.36728,433.0
subtype,740,2510,110.29964216061545,46.68993689211213,0,0.9975,1224.0,0.767781,35.8975,4.312343,6872.0,6074.0,5298.0,6081.3335,5298.0,6872.0,642.6037,1574.0
subtype,740,2647,111.53033409985919,46.68993689211213,0,0.99833333,1278.0,2.334087,285.44626,3.2000282,6224.0,6281.0,4923.0,5809.3335,4923.0,6281.0,627.1642,1358.0
subtype,740,3157,116.11174204886875,46.68993689211213,0,1.0,713.0,0.54716086,124.636185,4.6511045,6187.0,5586.0,5405.0,5726.0,5405.0,6187.0,334.2464,782.0
subtype,740,3512,119.30076130749305,46.68993689211213,0,1.0,1068.0,1.9187993,166.43544,3.3961236,7738.0,8163.0,7558.0,7819.6665,7558.0,8163.0,253.65112,605.0
subtype,740,3952,123.25334855761895,46.68993689211213,0,1.0,151.0,0.0,180.0,13.815511,8220.0,8094.0,8200.0,8171.3335,8094.0,8220.0,55.28914,126.0
subtype,741,562,92.80046042596716,46.68095373927093,3,0.98696035,2025.0,0.0,180.0,13.815511,2159.0,1926.0,1751.0,1945.3334,1751.0,2159.0,167.12538,408.0
subtype,741,565,92.82740988449075,46.68095373927093,3,0.9891877,2062.0,0.5470993,124.64065,4.651217,2159.0,1926.0,1751.0,1945.3334,1751.0,2159.0,167.12538,408.0
subtype,741,571,92.88130880153793,46.68095373927093,3,1.0,2093.0,1.2437875,180.0,3.8298626,3372.0,1926.0,1868.0,2388.6667,1868.0,3372.0,695.72473,1504.0
subtype,741,653,93.61792733451593,46.68095373927093,3,1.0,3656.0,3.6494226,80.20026,2.7522886,3655.0,3772.0,3458.0,3628.3333,3458.0,3772.0,129.56937,314.0
subtype,741,678,93.8425061555458,46.68095373927093,3,0.99884486,2029.0,1.9187818,193.5624,3.3961327,3284.0,1932.0,2520.0,2578.6667,1932.0,3284.0,553.5084,1352.0
subtype,741,943,96.22304165846253,46.68095373927093,3,0.9990625,2156.0,0.7677371,324.10703,4.3124003,2764.0,2617.0,2518.0,2633.0,2518.0,2764.0,101.06434,246.0
subtype,741,947,96.25897426982732,46.68095373927093,3,0.9987858,2130.0,6.0609655,242.6079,2.2426085,2668.0,2279.0,2518.0,2488.3333,2279.0,2668.0,160.18808,389.0
subtype,741,1051,97.19322216531162,46.68095373927093,3,0.9960503,2020.0,3.2341993,343.8555,2.873365,3633.0,3350.0,2805.0,3262.6667,2805.0,3633.0,343.62415,828.0
subtype,741,1741,103.39159762573632,46.68095373927093,0,0.97354776,1936.0,12.427197,285.72076,1.5124794,5120.0,5566.0,4959.0,5215.0,4959.0,5566.0,256.75018,607.0
subtype,741,2532,110.49727152312174,46.68095373927093,0,0.9979762,1321.0,3.7147303,104.52526,2.734503,6540.0,6030.0,5887.0,6152.3335,5887.0,6540.0,280.26932,653.0
subtype,742,544,92.63876367482565,46.67197058642974,3,0.9999907,2416.0,4.45067,114.73446,2.5531454,2888.0,2138.0,2861.0,2629.0,2138.0,2888.0,347.36435,750.0
subtype,742,546,92.65672998050805,46.67197058642974,3,1.0,2556.0,14.225976,106.16058,1.3723034,2286.0,1819.0,2073.0,2059.3333,1819.0,2286.0,190.89673,467.0
subtype,742,564,92.81842673164955,46.67197058642974,3,0.99983984,2049.0,0.9000373,270.0,4.1534,2159.0,1926.0,1751.0,1945.3334,1751.0,2159.0,167.12538,408.0
subtype,742,574,92.9082582600615,46.67197058642974,3,1.0,2150.0,4.502001,86.04705,2.5416312,3315.0,2649.0,2762.0,2908.6667,2649.0,3315.0,291.00095,666.0
subtype,742,1262,99.08866741480381,46.67197058642974,3,0.99985546,2177.0,6.458274,244.43375,2.1786082,4183.0,3646.0,2863.0,3564.0,2863.0,4183.0,541.99817,1320.0
subtype,742,1886,104.69415478770964,46.67197058642974,0,0.9948512,1546.0,1.0357516,154.2482,4.012935,5139.0,4848.0,5605.0,5197.3335,4848.0,5605.0,311.7845,757.0
subtype,742,2271,108.15266863156978,46.67197058642974,0,0.9979762,1310.0,0.95223516,289.06046,4.097018,5976.0,5482.0,4489.0,5315.6665,4489.0,5976.0,618.3539,1487.0
subtype,742,2475,109.9852318111736,46.67197058642974,0,0.99833333,1261.0,0.45004642,90.0,4.8464837,5903.0,5520.0,4956.0,5459.6665,4956.0,5903.0,388.9579,947.0
subtype,742,3076,115.38410666873193,46.67197058642974,0,1.0,736.0,0.0,180.0,13.815511,6007.0,5919.0,5536.0,5820.6665,5536.0,6007.0,204.4706,471.0
subtype,742,3134,115.90512953352126,46.67197058642974,0,1.0,706.0,0.45004642,270.0,4.8464837,6057.0,5789.0,5370.0,5738.6665,5370.0,6057.0,282.7158,687.0
subtype,743,542,92.62079736914326,46.66298743358854,3,0.9999907,2430.0,7.212484,205.74808,2.0671039,2888.0,2138.0,2861.0,2629.0,2138.0,2888.0,347.36435,750.0
subtype,743,554,92.7285952032376,46.66298743358854,3,1.0,2208.0,0.7676494,215.88393,4.312515,2286.0,1655.0,2042.0,1994.3334,1655.0,2286.0,259.80035,631.0
subtype,743,557,92.75554466176119,46.66298743358854,3,0.99953127,2138.0,3.608477,265.0624,2.7636018,2278.0,1341.0,1589.0,1736.0,1341.0,2278.0,396.39963,937.0
subtype,743,569,92.86334249585553,46.66298743358854,3,1.0,2160.0,2.7157023,96.570854,3.0484061,3372.0,1926.0,1868.0,2388.6667,1868.0,3372.0,695.72473,1504.0
subtype,743,582,92.98012348279107,46.66298743358854,3,0.9999907,2306.0,14.79633,116.87723,1.3312613,3315.0,2649.0,3513.0,3159.0,2649.0,3513.0,369.57272,864.0
subtype,743,659,93.6718262515631,46.66298743358854,3,1.0,3545.0,25.511166,299.2806,0.73978657,3670.0,3020.0,2909.0,3199.6667,2909.0,3670.0,335.64896,761.0
subtype,743,945,96.24100796414493,46.66298743358854,3,0.9997059,2102.0,6.175001,127.01487,2.2238264,2764.0,2617.0,2518.0,2633.0,2518.0,2764.0,101.06434,246.0
subtype,743,953,96.3128731868745,46.66298743358854,3,0.98501134,2014.0,2.6978896,270.0,3.0549965,2980.0,2445.0,2338.0,2587.6667,2338.0,2980.0,280.8396,642.0
subtype,743,2086,106.49078535594867,46.66298743358854,0,0.98839885,1352.0,2.0265148,62.600113,3.341464,5021.0,4937.0,3389.0,4449.0,3389.0,5021.0,750.31726,1632.0
subtype,743,2163,107.1824881247207,46.66298743358854,1,0.9999958,1295.0,0.89988774,90.0,4.1535664,5190.0,5050.0,3913.0,4717.6665,3913.0,5190.0,571.8487,1277.0
subtype,743,2278,108.21555070145816,46.66298743358854,0,0.9979762,1292.0,1.0357192,25.748072,4.0129666,5976.0,4869.0,4580.0,5141.6665,4580.0,5976.0,601.6446,1396.0
subtype,743,2665,111.69203085100071,46.66298743358854,0,0.9972121,1172.0,5.0902805,255.89258,2.418247,5407.0,6088.0,4745.0,5413.3335,4745.0,6088.0,548.2957,1343.0
subtype,743,2970,114.43189246756525,46.66298743358854,0,1.0,915.0,2.8325918,350.86688,3.0061994,5730.0,5562.0,5032.0,5441.3335,5032.0,5730.0,297.45737,698.0
subtype,743,3627,120.3338238842305,46.66298743358854,0,1.0,865.0,12.05673,57.74674,1.5436846,7611.0,7754.0,7730.0,7698.3335,7611.0,7754.0,62.52644,143.0
subtype,744,547,92.66571313334924,46.65400428074735,3,0.9977009,2554.0,14.466477,205.22075,1.3548172,2286.0,1819.0,2073.0,2059.3333,1819.0,2286.0,190.89673,467.0
subtype,744,581,92.97114032994988,46.65400428074735,3,0.9999907,2223.0,12.115315,246.13553,1.5386904,3315.0,2649.0,3513.0,3159.0,2649.0,3513.0,369.57272,864.0
subtype,744,1000,96.73508137041067,46.65400428074735,1,0.9562232,1873.0,1.9033798,109.06632,3.4041977,3373.0,3092.0,2690.0,3051.6667,2690.0,3373.0,280.28833,683.0
